Quantity_Sold_(kilo),Unit Selling Price (RMB/kg),Category Name,Loss Rate (%),Weekday,IsWeekend,Item Name
7.069,4.942857142857143,Flower/Leaf Vegetables,18.52,Friday,False,Amaranth
13.582,9.932432432432432,Flower/Leaf Vegetables,15.25,Friday,False,Yunnan Shengcai
19.284,5.1,Flower/Leaf Vegetables,13.62,Friday,False,Zhuyecai
7.828,15.81875,Flower/Leaf Vegetables,7.59,Friday,False,Chinese Cabbage
12.777,9.95483870967742,Flower/Leaf Vegetables,14.43,Friday,False,Shanghaiqing
0.538,3.2,Flower/Leaf Vegetables,12.17,Friday,False,Niushou Youcai
11.507,7.912903225806452,Flower/Leaf Vegetables,13.7,Friday,False,Caixin
2.378,6.916666666666667,Flower/Leaf Vegetables,7.61,Friday,False,Muercai
2.783,7.74,Flower/Leaf Vegetables,10.64,Friday,False,Yellow Xincai (1)
28.278,5.97972972972973,Flower/Leaf Vegetables,12.81,Friday,False,Yunnan Lettuces
16.759,3.978947368421052,Flower/Leaf Vegetables,22.27,Friday,False,Chinese Cabbage
2.933,8.0,Capsicum,6.72,Friday,False,Green Hot Peppers
2.605,9.933333333333334,Capsicum,11.76,Friday,False,Red Pepper (1)
15.789,7.9,Solanum,6.07,Friday,False,Eggplant (2)
15.025,3.980952380952381,Solanum,5.01,Friday,False,Green Eggplant (1)
10.17,18.60625,Edible Mushroom,13.82,Friday,False,Xixia Mushroom (1)
12.457,7.987096774193549,Edible Mushroom,3.43,Friday,False,Needle Mushroom (1)
1.602,13.8,Capsicum,15.98,Saturday,True,7 Colour Pepper (1)
1.464,10.0,Aquatic Tuberous Vegetables,29.25,Saturday,True,High Melon (1)
16.0,6.800000000000001,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
14.35,5.958333333333333,Flower/Leaf Vegetables,8.42,Saturday,True,Hongshujian
3.081,11.8,Capsicum,16.33,Saturday,True,Bell Pepper (1)
4.151,25.1475,Capsicum,5.86,Saturday,True,Millet Pepper
13.952,9.948,Edible Mushroom,5.05,Saturday,True,Apricot Bao Mushroom (1)
6.603,17.733333333333334,Flower/Leaf Vegetables,26.16,Saturday,True,Foreign Garland Chrysanthemum 
1.613,18.0,Capsicum,8.93,Saturday,True,The Red Bell Pepper (1)
9.99,7.803703703703703,Flower/Leaf Vegetables,27.84,Saturday,True,Dongmenkou Xiaobaicai
23.279,9.924590163934424,Capsicum,7.08,Saturday,True,Paopaojiao (Jingpin)
38.074,7.8446428571428575,Flower/Leaf Vegetables,9.43,Saturday,True,Sweet Chinese Cabbage
39.843,6.875,Cabbage,17.06,Saturday,True,Qinggengsanhua
6.508,13.935714285714283,Capsicum,7.8,Saturday,True,Green Line Pepper
31.025,8.805357142857144,Flower/Leaf Vegetables,15.61,Saturday,True,Huangbaicai (2)
36.705,11.88018018018018,Capsicum,10.18,Saturday,True,Luosi Pepper
3.436,16.0,Capsicum,9.99,Saturday,True,Red Hang Pepper
2.192,17.75,Edible Mushroom,9.89,Saturday,True,Haixian Mushroom (1)
7.464,15.72777777777778,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
1.803,14.0,Edible Mushroom,8.99,Saturday,True,Jigu Mushroom (1)
8.534,4.9,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
20.063,9.779245283018868,Flower/Leaf Vegetables,15.25,Saturday,True,Yunnan Shengcai
23.588,4.921052631578948,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
7.743,15.755555555555556,Flower/Leaf Vegetables,7.59,Saturday,True,Chinese Cabbage
12.673,7.974193548387096,Flower/Leaf Vegetables,13.7,Saturday,True,Caixin
2.98,7.0,Flower/Leaf Vegetables,7.61,Saturday,True,Muercai
7.665,3.88,Flower/Leaf Vegetables,22.27,Saturday,True,Chinese Cabbage
22.47,9.955102040816326,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
5.561,9.817391304347826,Capsicum,11.76,Saturday,True,Red Pepper (1)
34.025,7.913636363636363,Solanum,6.07,Saturday,True,Eggplant (2)
34.252,3.966,Solanum,5.01,Saturday,True,Green Eggplant (1)
19.213,19.60246913580247,Edible Mushroom,13.82,Saturday,True,Xixia Mushroom (1)
15.078,7.922857142857144,Edible Mushroom,3.43,Saturday,True,Needle Mushroom (1)
36.721,13.819402985074626,Cabbage,9.26,Saturday,True,Broccoli
48.585,5.885714285714285,Flower/Leaf Vegetables,12.81,Saturday,True,Yunnan Lettuces
19.148,9.882142857142856,Edible Mushroom,5.05,Sunday,True,Apricot Bao Mushroom (1)
1.904,10.0,Aquatic Tuberous Vegetables,29.25,Sunday,True,High Melon (1)
15.0,6.9,Flower/Leaf Vegetables,2.48,Sunday,True,Wawacai
2.108,17.84,Edible Mushroom,9.89,Sunday,True,Haixian Mushroom (1)
13.096,5.902777777777778,Flower/Leaf Vegetables,8.42,Sunday,True,Hongshujian
1.185,12.0,Capsicum,16.33,Sunday,True,Bell Pepper (1)
5.121,25.545283018867927,Capsicum,5.86,Sunday,True,Millet Pepper
6.255,11.708333333333334,Capsicum,10.18,Sunday,True,Luosi Pepper
4.0,3.5,Edible Mushroom,7.3,Sunday,True,The White Mushroom (2)
6.1259999999999994,7.95625,Flower/Leaf Vegetables,27.84,Sunday,True,Dongmenkou Xiaobaicai
2.376,18.0,Flower/Leaf Vegetables,26.16,Sunday,True,Foreign Garland Chrysanthemum 
30.467,7.964444444444444,Flower/Leaf Vegetables,9.43,Sunday,True,Sweet Chinese Cabbage
16.695,9.82,Solanum,10.94,Sunday,True,Dalong Eggplant
30.925,6.904761904761905,Cabbage,17.06,Sunday,True,Qinggengsanhua
2.773,29.275,Aquatic Tuberous Vegetables,24.05,Sunday,True,Honghu Lotus Root
6.22,11.972413793103447,Capsicum,7.8,Sunday,True,Green Line Pepper
1.771,15.914285714285716,Capsicum,15.98,Sunday,True,7 Colour Pepper (1)
1.275,17.883333333333333,Capsicum,8.93,Sunday,True,The Red Bell Pepper (1)
37.995,9.902586206896553,Capsicum,7.08,Sunday,True,Paopaojiao (Jingpin)
32.833999999999996,8.764516129032257,Flower/Leaf Vegetables,15.61,Sunday,True,Huangbaicai (2)
1.78,14.0,Edible Mushroom,8.99,Sunday,True,Jigu Mushroom (1)
8.131,4.935714285714285,Flower/Leaf Vegetables,18.52,Sunday,True,Amaranth
30.038,9.855555555555554,Flower/Leaf Vegetables,15.25,Sunday,True,Yunnan Shengcai
33.063,4.964864864864865,Flower/Leaf Vegetables,13.62,Sunday,True,Zhuyecai
6.829,14.988235294117649,Flower/Leaf Vegetables,7.59,Sunday,True,Chinese Cabbage
13.802,9.9375,Flower/Leaf Vegetables,14.43,Sunday,True,Shanghaiqing
19.449,7.936538461538461,Flower/Leaf Vegetables,13.7,Sunday,True,Caixin
5.1739999999999995,7.0,Flower/Leaf Vegetables,7.61,Sunday,True,Muercai
17.036,3.935,Flower/Leaf Vegetables,22.27,Sunday,True,Chinese Cabbage
2.571,15.852941176470589,Capsicum,9.99,Sunday,True,Red Hang Pepper
3.524,7.863636363636363,Capsicum,6.72,Sunday,True,Green Hot Peppers
6.251,9.983870967741936,Capsicum,11.76,Sunday,True,Red Pepper (1)
41.141,7.801470588235294,Solanum,6.07,Sunday,True,Eggplant (2)
23.87,3.9567567567567568,Solanum,5.01,Sunday,True,Green Eggplant (1)
15.752,19.69178082191781,Edible Mushroom,13.82,Sunday,True,Xixia Mushroom (1)
13.172,7.896774193548388,Edible Mushroom,3.43,Sunday,True,Needle Mushroom (1)
40.69,13.838823529411764,Cabbage,9.26,Sunday,True,Broccoli
9.317,15.804545454545456,Aquatic Tuberous Vegetables,5.54,Sunday,True,Net Lotus Root (1)
66.768,5.912048192771084,Flower/Leaf Vegetables,12.81,Sunday,True,Yunnan Lettuces
0.879,18.0,Capsicum,15.98,Monday,False,7 Colour Pepper (1)
3.098,9.48,Aquatic Tuberous Vegetables,29.25,Monday,False,High Melon (1)
8.0,6.8500000000000005,Flower/Leaf Vegetables,2.48,Monday,False,Wawacai
2.0349999999999997,18.0,Edible Mushroom,9.89,Monday,False,Haixian Mushroom (1)
15.786,5.805405405405406,Flower/Leaf Vegetables,8.42,Monday,False,Hongshujian
1.654,10.0,Capsicum,16.33,Monday,False,Bell Pepper (1)
3.457,25.617857142857144,Capsicum,5.86,Monday,False,Millet Pepper
34.037,7.858333333333333,Flower/Leaf Vegetables,9.43,Monday,False,Sweet Chinese Cabbage
11.827,9.89375,Capsicum,10.18,Monday,False,Luosi Pepper
0.718,19.8,Capsicum,8.93,Monday,False,The Red Bell Pepper (1)
7.318,8.0,Flower/Leaf Vegetables,27.84,Monday,False,Dongmenkou Xiaobaicai
8.609,10.0,Solanum,10.94,Monday,False,Dalong Eggplant
16.404,5.936842105263158,Cabbage,17.06,Monday,False,Qinggengsanhua
4.516,11.95909090909091,Capsicum,7.8,Monday,False,Green Line Pepper
28.12,8.96103896103896,Capsicum,7.08,Monday,False,Paopaojiao (Jingpin)
12.641,9.976744186046512,Edible Mushroom,5.05,Monday,False,Apricot Bao Mushroom (1)
1.945,16.0,Capsicum,9.99,Monday,False,Red Hang Pepper
11.192,8.786363636363637,Flower/Leaf Vegetables,15.61,Monday,False,Huangbaicai (2)
8.507,15.885714285714286,Aquatic Tuberous Vegetables,5.54,Monday,False,Net Lotus Root (1)
1.309,14.0,Edible Mushroom,8.99,Monday,False,Jigu Mushroom (1)
32.985,9.911494252873563,Flower/Leaf Vegetables,15.25,Monday,False,Yunnan Shengcai
12.389,3.9064516129032256,Flower/Leaf Vegetables,13.62,Monday,False,Zhuyecai
3.605,16.0,Flower/Leaf Vegetables,7.59,Monday,False,Chinese Cabbage
6.279,7.9125,Flower/Leaf Vegetables,13.7,Monday,False,Caixin
3.153,7.0,Flower/Leaf Vegetables,7.61,Monday,False,Muercai
18.292,3.955555555555556,Flower/Leaf Vegetables,22.27,Monday,False,Chinese Cabbage
12.507,9.879310344827584,Flower/Leaf Vegetables,14.43,Monday,False,Shanghaiqing
3.447,7.738461538461538,Capsicum,6.72,Monday,False,Green Hot Peppers
25.289,5.9703125,Flower/Leaf Vegetables,12.81,Monday,False,Yunnan Lettuces
12.811,7.987096774193549,Edible Mushroom,3.43,Monday,False,Needle Mushroom (1)
13.317,19.62807017543859,Edible Mushroom,13.82,Monday,False,Xixia Mushroom (1)
15.624,13.945714285714288,Cabbage,9.26,Monday,False,Broccoli
19.638,7.969230769230769,Solanum,6.07,Monday,False,Eggplant (2)
4.6770000000000005,9.895833333333334,Capsicum,11.76,Monday,False,Red Pepper (1)
16.132,3.976923076923077,Solanum,5.01,Monday,False,Green Eggplant (1)
4.0,3.5,Edible Mushroom,7.3,Tuesday,False,The White Mushroom (2)
1.323,10.0,Aquatic Tuberous Vegetables,29.25,Tuesday,False,High Melon (1)
15.0,6.840000000000001,Flower/Leaf Vegetables,2.48,Tuesday,False,Wawacai
36.337,5.972340425531915,Flower/Leaf Vegetables,8.42,Tuesday,False,Hongshujian
2.095,10.0,Capsicum,16.33,Tuesday,False,Bell Pepper (1)
2.997,25.8,Capsicum,5.86,Tuesday,False,Millet Pepper
10.63,11.731428571428571,Edible Mushroom,5.05,Tuesday,False,Apricot Bao Mushroom (1)
1.385,19.5,Capsicum,8.93,Tuesday,False,The Red Bell Pepper (1)
4.301,8.0,Flower/Leaf Vegetables,27.84,Tuesday,False,Dongmenkou Xiaobaicai
0.406,18.0,Capsicum,15.98,Tuesday,False,7 Colour Pepper (1)
5.9830000000000005,10.0,Solanum,10.94,Tuesday,False,Dalong Eggplant
30.354,5.922413793103448,Cabbage,17.06,Tuesday,False,Qinggengsanhua
2.0,5.3,Edible Mushroom,5.96,Tuesday,False,Haixian Mushroom (Bag) (1)
3.549,11.858823529411763,Capsicum,7.8,Tuesday,False,Green Line Pepper
6.773,8.94375,Flower/Leaf Vegetables,15.61,Tuesday,False,Huangbaicai (2)
21.389,9.961538461538462,Capsicum,10.18,Tuesday,False,Luosi Pepper
16.505,7.940909090909091,Flower/Leaf Vegetables,9.43,Tuesday,False,Sweet Chinese Cabbage
1.141,18.0,Edible Mushroom,9.89,Tuesday,False,Haixian Mushroom (1)
1.144,14.0,Edible Mushroom,8.99,Tuesday,False,Jigu Mushroom (1)
1.52,15.741666666666667,Capsicum,9.99,Tuesday,False,Red Hang Pepper
25.063,9.990410958904109,Flower/Leaf Vegetables,15.25,Tuesday,False,Yunnan Shengcai
11.935,3.992,Flower/Leaf Vegetables,13.62,Tuesday,False,Zhuyecai
4.631,16.0,Flower/Leaf Vegetables,7.59,Tuesday,False,Chinese Cabbage
10.514,10.0,Flower/Leaf Vegetables,14.43,Tuesday,False,Shanghaiqing
9.826,7.970000000000001,Flower/Leaf Vegetables,13.7,Tuesday,False,Caixin
4.07,6.922222222222222,Flower/Leaf Vegetables,7.61,Tuesday,False,Muercai
13.62,4.0,Flower/Leaf Vegetables,22.27,Tuesday,False,Chinese Cabbage
28.133,8.944871794871796,Capsicum,7.08,Tuesday,False,Paopaojiao (Jingpin)
2.608,8.0,Capsicum,6.72,Tuesday,False,Green Hot Peppers
2.6630000000000003,9.84,Capsicum,11.76,Tuesday,False,Red Pepper (1)
13.059,7.94,Solanum,6.07,Tuesday,False,Eggplant (2)
15.705,3.9666666666666663,Solanum,5.01,Tuesday,False,Green Eggplant (1)
12.269,19.67258064516129,Edible Mushroom,13.82,Tuesday,False,Xixia Mushroom (1)
13.652,8.0,Edible Mushroom,3.43,Tuesday,False,Needle Mushroom (1)
27.221,13.903508771929824,Cabbage,9.26,Tuesday,False,Broccoli
7.684,15.938888888888888,Aquatic Tuberous Vegetables,5.54,Tuesday,False,Net Lotus Root (1)
32.024,5.962337662337663,Flower/Leaf Vegetables,12.81,Tuesday,False,Yunnan Lettuces
12.0,6.900000000000001,Flower/Leaf Vegetables,2.48,Wednesday,False,Wawacai
1.875,17.811111111111114,Edible Mushroom,9.89,Wednesday,False,Haixian Mushroom (1)
15.602,5.948484848484849,Flower/Leaf Vegetables,8.42,Wednesday,False,Hongshujian
0.451,10.0,Capsicum,16.33,Wednesday,False,Bell Pepper (1)
1.188,25.8,Capsicum,5.86,Wednesday,False,Millet Pepper
14.227,11.919512195121952,Edible Mushroom,5.05,Wednesday,False,Apricot Bao Mushroom (1)
19.574,10.0,Capsicum,10.18,Wednesday,False,Luosi Pepper
19.162,5.948648648648648,Cabbage,17.06,Wednesday,False,Qinggengsanhua
2.922,8.0,Flower/Leaf Vegetables,27.84,Wednesday,False,Dongmenkou Xiaobaicai
22.96,8.0,Flower/Leaf Vegetables,9.43,Wednesday,False,Sweet Chinese Cabbage
9.692,10.0,Solanum,10.94,Wednesday,False,Dalong Eggplant
1.0,5.7,Edible Mushroom,5.96,Wednesday,False,Haixian Mushroom (Bag) (1)
3.764,11.96,Capsicum,7.8,Wednesday,False,Green Line Pepper
19.145,9.0,Flower/Leaf Vegetables,15.61,Wednesday,False,Huangbaicai (2)
3.0,3.5,Edible Mushroom,7.3,Wednesday,False,The White Mushroom (2)
0.6920000000000001,19.8,Capsicum,8.93,Wednesday,False,The Red Bell Pepper (1)
1.816,9.785714285714286,Aquatic Tuberous Vegetables,29.25,Wednesday,False,High Melon (1)
0.45,21.8,Capsicum,15.98,Wednesday,False,7 Colour Pepper (1)
2.131,18.0,Capsicum,9.99,Wednesday,False,Red Hang Pepper
23.584,9.960294117647058,Flower/Leaf Vegetables,15.25,Wednesday,False,Yunnan Shengcai
14.196,3.9875,Flower/Leaf Vegetables,13.62,Wednesday,False,Zhuyecai
15.176,10.0,Flower/Leaf Vegetables,14.43,Wednesday,False,Shanghaiqing
10.688,7.908,Flower/Leaf Vegetables,13.7,Wednesday,False,Caixin
5.904,6.9411764705882355,Flower/Leaf Vegetables,7.61,Wednesday,False,Muercai
31.647,2.9647058823529413,Flower/Leaf Vegetables,22.27,Wednesday,False,Chinese Cabbage
43.618,5.954464285714286,Flower/Leaf Vegetables,12.81,Wednesday,False,Yunnan Lettuces
4.662,7.9,Capsicum,6.72,Wednesday,False,Green Hot Peppers
35.74,8.924271844660195,Capsicum,7.08,Wednesday,False,Paopaojiao (Jingpin)
13.849,7.963333333333334,Solanum,6.07,Wednesday,False,Eggplant (2)
14.629,4.6,Solanum,5.01,Wednesday,False,Green Eggplant (1)
7.755,19.7225,Edible Mushroom,13.82,Wednesday,False,Xixia Mushroom (1)
12.858,7.922857142857144,Edible Mushroom,3.43,Wednesday,False,Needle Mushroom (1)
18.8,13.88,Cabbage,9.26,Wednesday,False,Broccoli
8.422,15.829411764705885,Aquatic Tuberous Vegetables,5.54,Wednesday,False,Net Lotus Root (1)
1.481,13.76,Edible Mushroom,8.99,Wednesday,False,Jigu Mushroom (1)
4.702,11.926315789473684,Capsicum,11.76,Wednesday,False,Red Pepper (1)
11.0,6.652941176470589,Flower/Leaf Vegetables,2.48,Thursday,False,Wawacai
1.897,18.0,Edible Mushroom,9.89,Thursday,False,Haixian Mushroom (1)
15.77,5.9743589743589745,Flower/Leaf Vegetables,8.42,Thursday,False,Hongshujian
0.6719999999999999,2.5,Capsicum,16.33,Thursday,False,Bell Pepper (1)
2.589,25.431818181818183,Capsicum,5.86,Thursday,False,Millet Pepper
10.676,11.896875,Edible Mushroom,5.05,Thursday,False,Apricot Bao Mushroom (1)
19.027,9.619607843137254,Capsicum,10.18,Thursday,False,Luosi Pepper
1.934,19.8,Capsicum,8.93,Thursday,False,The Red Bell Pepper (1)
8.89,10.0,Solanum,10.94,Thursday,False,Dalong Eggplant
2.883,8.0,Flower/Leaf Vegetables,27.84,Thursday,False,Dongmenkou Xiaobaicai
15.691,7.972,Flower/Leaf Vegetables,9.43,Thursday,False,Sweet Chinese Cabbage
16.071,5.703225806451614,Cabbage,17.06,Thursday,False,Qinggengsanhua
5.059,12.0,Capsicum,7.8,Thursday,False,Green Line Pepper
17.476,8.85945945945946,Flower/Leaf Vegetables,15.61,Thursday,False,Huangbaicai (2)
5.0,3.5,Edible Mushroom,7.3,Thursday,False,The White Mushroom (2)
2.887,9.85,Aquatic Tuberous Vegetables,29.25,Thursday,False,High Melon (1)
4.0,5.9,Edible Mushroom,12.42,Thursday,False,Jigu Mushroom (Bunch)
0.661,21.8,Capsicum,15.98,Thursday,False,7 Colour Pepper (1)
34.817,8.818947368421052,Capsicum,7.08,Thursday,False,Paopaojiao (Jingpin)
1.224,17.56,Capsicum,9.99,Thursday,False,Red Hang Pepper
18.904,3.9659574468085106,Flower/Leaf Vegetables,13.62,Thursday,False,Zhuyecai
6.637,17.771428571428572,Flower/Leaf Vegetables,7.59,Thursday,False,Chinese Cabbage
13.959,10.0,Flower/Leaf Vegetables,14.43,Thursday,False,Shanghaiqing
11.277,7.980769230769231,Flower/Leaf Vegetables,13.7,Thursday,False,Caixin
7.31,6.547058823529412,Flower/Leaf Vegetables,7.61,Thursday,False,Muercai
22.319,2.9714285714285715,Flower/Leaf Vegetables,22.27,Thursday,False,Chinese Cabbage
44.285,5.909803921568627,Flower/Leaf Vegetables,12.81,Thursday,False,Yunnan Lettuces
2.467,7.9,Capsicum,6.72,Thursday,False,Green Hot Peppers
25.015,9.625,Flower/Leaf Vegetables,15.25,Thursday,False,Yunnan Shengcai
7.693,7.564705882352941,Solanum,6.07,Thursday,False,Eggplant (2)
10.003,4.535294117647059,Solanum,5.01,Thursday,False,Green Eggplant (1)
15.428,19.460810810810813,Edible Mushroom,13.82,Thursday,False,Xixia Mushroom (1)
15.271,8.0,Edible Mushroom,3.43,Thursday,False,Needle Mushroom (1)
23.379,13.925,Cabbage,9.26,Thursday,False,Broccoli
8.467,15.87,Aquatic Tuberous Vegetables,5.54,Thursday,False,Net Lotus Root (1)
0.987,14.0,Edible Mushroom,8.99,Thursday,False,Jigu Mushroom (1)
4.206,11.947368421052632,Capsicum,11.76,Thursday,False,Red Pepper (1)
2.918,10.0,Aquatic Tuberous Vegetables,29.25,Friday,False,High Melon (1)
11.0,6.480952380952381,Flower/Leaf Vegetables,2.48,Friday,False,Wawacai
2.108,17.775,Edible Mushroom,9.89,Friday,False,Haixian Mushroom (1)
16.789,5.931818181818182,Flower/Leaf Vegetables,8.42,Friday,False,Hongshujian
0.732,10.0,Capsicum,16.33,Friday,False,Bell Pepper (1)
2.32,25.54074074074074,Capsicum,5.86,Friday,False,Millet Pepper
11.403,11.915384615384616,Edible Mushroom,5.05,Friday,False,Apricot Bao Mushroom (1)
11.549,9.763636363636364,Capsicum,10.18,Friday,False,Luosi Pepper
14.777,7.968181818181819,Flower/Leaf Vegetables,9.43,Friday,False,Sweet Chinese Cabbage
2.0,5.9,Edible Mushroom,12.42,Friday,False,Jigu Mushroom (Bunch)
6.881,7.880952380952381,Flower/Leaf Vegetables,27.84,Friday,False,Dongmenkou Xiaobaicai
13.39,9.86,Solanum,10.94,Friday,False,Dalong Eggplant
19.049,5.972972972972973,Cabbage,17.06,Friday,False,Qinggengsanhua
4.361,11.86818181818182,Capsicum,7.8,Friday,False,Green Line Pepper
4.0,3.45,Edible Mushroom,7.3,Friday,False,The White Mushroom (2)
1.798,19.8,Capsicum,15.98,Friday,False,7 Colour Pepper (1)
3.901,19.425,Capsicum,8.93,Friday,False,The Red Bell Pepper (1)
27.92,8.909638554216867,Capsicum,7.08,Friday,False,Paopaojiao (Jingpin)
8.62,8.788235294117648,Flower/Leaf Vegetables,15.61,Friday,False,Huangbaicai (2)
1.253,13.866666666666667,Edible Mushroom,8.99,Friday,False,Jigu Mushroom (1)
1.575,17.61818181818182,Capsicum,9.99,Friday,False,Red Hang Pepper
6.807,4.8,Flower/Leaf Vegetables,18.52,Friday,False,Amaranth
27.073,9.898765432098765,Flower/Leaf Vegetables,15.25,Friday,False,Yunnan Shengcai
13.243,3.8733333333333335,Flower/Leaf Vegetables,13.62,Friday,False,Zhuyecai
4.071,17.880000000000003,Flower/Leaf Vegetables,7.59,Friday,False,Chinese Cabbage
10.726,7.951851851851852,Flower/Leaf Vegetables,13.7,Friday,False,Caixin
5.16,6.866666666666667,Flower/Leaf Vegetables,7.61,Friday,False,Muercai
26.681,2.97,Flower/Leaf Vegetables,22.27,Friday,False,Chinese Cabbage
8.591,9.577272727272726,Flower/Leaf Vegetables,14.43,Friday,False,Shanghaiqing
2.996,8.0,Capsicum,6.72,Friday,False,Green Hot Peppers
3.873,11.926666666666668,Capsicum,11.76,Friday,False,Red Pepper (1)
15.891,7.937931034482758,Solanum,6.07,Friday,False,Eggplant (2)
7.97,4.56,Solanum,5.01,Friday,False,Green Eggplant (1)
15.599,19.414864864864864,Edible Mushroom,13.82,Friday,False,Xixia Mushroom (1)
15.545,8.797222222222222,Edible Mushroom,3.43,Friday,False,Needle Mushroom (1)
25.149,13.55090909090909,Cabbage,9.26,Friday,False,Broccoli
35.251,5.873809523809523,Flower/Leaf Vegetables,12.81,Friday,False,Yunnan Lettuces
7.809,16.0,Aquatic Tuberous Vegetables,5.54,Friday,False,Net Lotus Root (1)
4.04,9.916666666666666,Capsicum,16.33,Saturday,True,Bell Pepper (1)
43.243,4.86039603960396,Flower/Leaf Vegetables,8.42,Saturday,True,Hongshujian
1.953,17.28181818181818,Edible Mushroom,9.89,Saturday,True,Haixian Mushroom (1)
2.237,19.5125,Capsicum,15.98,Saturday,True,7 Colour Pepper (1)
1.843,9.45,Aquatic Tuberous Vegetables,29.25,Saturday,True,High Melon (1)
3.644,25.576190476190476,Capsicum,5.86,Saturday,True,Millet Pepper
14.0,6.737500000000001,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
14.208,11.76086956521739,Edible Mushroom,5.05,Saturday,True,Apricot Bao Mushroom (1)
6.0,3.4,Edible Mushroom,7.3,Saturday,True,The White Mushroom (2)
2.848,18.0,Capsicum,8.93,Saturday,True,The Red Bell Pepper (1)
6.0,5.733333333333333,Edible Mushroom,12.42,Saturday,True,Jigu Mushroom (Bunch)
15.412,7.8961538461538465,Flower/Leaf Vegetables,9.43,Saturday,True,Sweet Chinese Cabbage
14.772,9.907142857142857,Solanum,10.94,Saturday,True,Dalong Eggplant
25.938,5.901923076923077,Cabbage,17.06,Saturday,True,Qinggengsanhua
8.258000000000001,11.90731707317073,Capsicum,7.8,Saturday,True,Green Line Pepper
26.14,9.769318181818182,Capsicum,7.08,Saturday,True,Paopaojiao (Jingpin)
26.28,9.691304347826089,Capsicum,10.18,Saturday,True,Luosi Pepper
2.202,17.84,Capsicum,9.99,Saturday,True,Red Hang Pepper
17.709,8.764705882352942,Flower/Leaf Vegetables,15.61,Saturday,True,Huangbaicai (2)
8.575,15.583333333333334,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
7.208,4.864285714285714,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
40.398,9.8375,Flower/Leaf Vegetables,15.25,Saturday,True,Yunnan Shengcai
8.314,4.0,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
10.548,18.0,Flower/Leaf Vegetables,7.59,Saturday,True,Chinese Cabbage
22.741,9.80185185185185,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
20.326,7.916326530612245,Flower/Leaf Vegetables,13.7,Saturday,True,Caixin
7.522,6.684210526315789,Flower/Leaf Vegetables,7.61,Saturday,True,Muercai
15.537,2.927777777777778,Flower/Leaf Vegetables,22.27,Saturday,True,Chinese Cabbage
1.58,13.828571428571427,Edible Mushroom,8.99,Saturday,True,Jigu Mushroom (1)
2.706,7.188888888888889,Capsicum,6.72,Saturday,True,Green Hot Peppers
6.696,13.628,Capsicum,11.76,Saturday,True,Red Pepper (1)
18.058,7.88125,Solanum,6.07,Saturday,True,Eggplant (2)
23.755,4.417142857142857,Solanum,5.01,Saturday,True,Green Eggplant (1)
22.47,19.189719626168227,Edible Mushroom,13.82,Saturday,True,Xixia Mushroom (1)
19.481,8.842222222222222,Edible Mushroom,3.43,Saturday,True,Needle Mushroom (1)
35.15,13.625,Cabbage,9.26,Saturday,True,Broccoli
51.307,5.779508196721312,Flower/Leaf Vegetables,12.81,Saturday,True,Yunnan Lettuces
