Date,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/gram),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Weekday,IsWeekend,Loss Rate (%)_entropy
2021-04-30,102900011013274,4,0.0059,The White Mushroom (Bag),1011010801,Edible Mushroom,2.68,The White Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.57_-5.212933539560963
2020-12-05,102900005119098,3.332,0.01444444444,The Agaricus Bisporus,1010801,Edible Mushroom,10.89,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.78_-1.1004441826547477
2021-04-22,102900005116509,2.561,0.009,Green Eggplant (1),1011010501,Solanum,5.4,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.01_4.479594874642452
2020-07-29,102900051004294,2.429,0.012,Green Line Pepper,1011010504,Capsicum,6.5,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_3.718865696846162
2021-09-24,102900011023464,6.494,0.008,Xiaoqingcai (1),1011010101,Flower/Leaf Vegetables,3.55,Xiaoqingcai (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.33_-3.3741483311096907
2021-05-11,102900005116233,4.15,0.01,Red Pepper (1),1011010504,Capsicum,6.63,Red Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.76_5.47293342944163
2020-10-08,102900005115823,8.289,0.01,Shanghaiqing,1011010101,Flower/Leaf Vegetables,5.94,Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_18.11821719387779
2020-10-15,102900011011546,2,0.0059,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,2.76,Haixian Mushroom (Bag) (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.96_1.0917584183140492
2021-03-18,106949711300068,12,0.0029,Needle Mushroom (Bag) (3),1011010801,Edible Mushroom,1.52,Needle Mushroom (Bag) (3),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_23.422864710905493
2020-11-22,102900005115984,16.708,0.005,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,3.12,Yunnan Lettuces,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.81_11.259462136206164
2021-09-21,102900051000463,2.644,0.007,Round Eggplant (2),1011010501,Solanum,4.15,Round Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.71_-0.5765501275734497
2021-04-30,106958851400125,2,0.0029,missing,1011010801,Edible Mushroom,1.78,Haixian Mushroom (Bag) (4),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_1.11091881233933
2020-07-14,102900005115779,25.063,0.009990410959,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,6.92,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_-7.392783894860454
2021-02-23,102900011009277,2.675,0.01,Water Chestnut,1011010402,Aquatic Tuberous Vegetables,7.76,Water Chestnut,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.02_-1.3761193317929505
2021-02-04,102900005122654,3.962,0.003,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,1.98,Zhijiang Red Bolt,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.38_3.9961416885374024
2021-05-24,102900005116714,16.294,0.008,Broccoli,1011010201,Cabbage,4.98,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_28.802464814209742
2021-05-14,102900051004294,3.639,0.012,Green Line Pepper,1011010504,Capsicum,6.71,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_3.585775304819156
2021-08-16,102900005116714,6.045,0.01,Broccoli,1011010201,Cabbage,7.4,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_9.16685116585485
2021-07-07,102900005115762,3.521,0.0034,Amaranth,1011010101,Flower/Leaf Vegetables,2.05,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_4.755093848973699
2021-12-24,106949711300167,19,0.0029,Needle Mushroom (Bag) (2),1011010801,Edible Mushroom,1.69,Needle Mushroom (Bag) (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.64_29.979538996309795
2021-11-26,102900005116257,3.685,0.01,Eggplant (2),1011010501,Solanum,5.59,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_4.696471930336241
2020-11-11,102900005118817,5.017,0.006,Spinach,1011010101,Flower/Leaf Vegetables,4.69,Spinach,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.51_12.64466657879959
2021-12-29,102900005116233,0.826,0.016,Red Pepper (1),1011010504,Capsicum,9.59,Red Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.76_1.2790083999262478
2021-11-28,102900005116233,1.979,0.014,Red Pepper (1),1011010504,Capsicum,7.97,Red Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.76_2.358663386427345
2021-08-19,102900005116530,8.826,0.02382564103,missing,1011010801,Edible Mushroom,15.07,Xixia Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_-8.347807203882603
2020-11-01,102900051010455,4.572,0.01,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,5.62,Huangbaicai (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.61_1.9578762637925742
2021-05-06,102900011009970,0.779,0.004,Qinggengsanhua,1011010201,Cabbage,3.19,Qinggengsanhua,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,17.06_0.5740629239867407
2021-05-26,102900005125808,1.946,0.0198,Millet Pepper,1011010504,Capsicum,10.25,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_0.8770646183313477
2021-06-10,102900005116226,0.244,0.007,Green Hot Peppers,1011010504,Capsicum,3.89,Green Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.72_0.47866848698468867
2021-08-13,102900005116257,17.67,0.01,Eggplant (2),1011010501,Solanum,8.24,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_31.816962412639953
2020-09-28,102900005115823,6.837,0.009,Shanghaiqing,1010101,Flower/Leaf Vegetables,5.94,Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_5.762997750607971
2021-11-23,102900011000571,1.169,0.005,Suizhou Bubble Green,1011010101,Flower/Leaf Vegetables,2.99,Suizhou Bubble Green,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.2_1.643316233143782
2020-07-15,102900005116899,8.422,0.01582941176,Net Lotus Root (1),1010402,Aquatic Tuberous Vegetables,8,Net Lotus Root (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.54_8.115367253898608
2021-09-25,102900011022764,,0.008,Changxianqie,1011010501,Solanum,4.3,Changxianqie,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.9_14.01042674585414
2021-07-17,102900005115762,7.045,0.0032,Amaranth,1011010101,Flower/Leaf Vegetables,1.86,Amaranth,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_15.04250071829009
2021-09-30,102900005115823,5.857,0.006,Shanghaiqing,1011010101,Flower/Leaf Vegetables,4.29,Shanghaiqing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_-6.692936314281535
2021-10-23,102900005115762,2.5,0.012,Amaranth,1011010101,Flower/Leaf Vegetables,6.41,Amaranth,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_2.7753943310361886
2021-02-19,102900005118831,6,0.0069,Wawacai,1010101,Flower/Leaf Vegetables,4.68,Wawacai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_13.826390108463753
2021-06-18,102900005116912,1.36,0.014,Jigu Mushroom (1),1011010801,Edible Mushroom,7.94,Jigu Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.99_3.1936632379946595
2021-09-20,102900005116912,1.761,0.016,Jigu Mushroom (1),1010801,Edible Mushroom,8.48,Jigu Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.99_-1.0969878978080754
2020-09-08,102900005118831,4,0.0069,Wawacai,1010101,Flower/Leaf Vegetables,4.06,Wawacai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_0.9947368354992161
2021-09-09,102900011001806,1,0.0059,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.77,Jigu Mushroom (Bunch),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.42_0.24692414038357446
2021-1-1,900005119944,0.8,0.016,Haixian Mushroom (1),1011010801,Edible Mushroom,9.54,Haixian Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.89_0.23750438159914766
2020-07-29,102900005119944,1.487,0.01721428571,Haixian Mushroom (1),1011010801,Edible Mushroom,9.96,Haixian Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.89_1.5295088183193526
2021-08-17,102900005118824,3.577,0.012,missing,1011010402,Aquatic Tuberous Vegetables,6.65,High Melon (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,29.25_1.687331246040017
2021-03-12,102900051010790,0.551,0.0198,Purple Beicai,1011010101,Flower/Leaf Vegetables,8.15,Purple Beicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,19.58_1.2774882620539505
2021-05-28,102900005116714,28.335,0.008,missing,1011010201,Cabbage,5.11,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_64.19726789995985
2020-08-19,102900005116912,1.558,0.014,Jigu Mushroom (1),1011010801,Edible Mushroom,7.69,Jigu Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.99_3.1127623634697024
2021-10-23,900005119104,4,0.0039,The Crab Flavor Mushroom (1),1011010801,Edible Mushroom,2.36,The Crab Flavor Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.24_5.659997578729424
2021-10-10,102900005116226,8.595,0.006,Green Hot Peppers,1011010504,Capsicum,3.22,Green Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.72_16.118280742951477
2020-12-15,102900005117056,28.531,0.01,Paopaojiao (Jingpin),1011010504,Capsicum,7.65,Paopaojiao (Jingpin),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.08_19.15780694605174
2021-06-11,102900005116530,10.376,0.016,Xixia Mushroom (1),1010801,Edible Mushroom,11.6,Xixia Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_3.2417080785680668
2020-10-16,102900005125808,1.275,0.018,Millet Pepper,1011010504,Capsicum,10.76,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_0.12263578521113794
2021-11-04,102900005115779,6.548,0.01,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,6.78,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_17.30229670396403
2021-04-29,102900005115779,19.366,0.006,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.24,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_1.1021212111563052
2021-1-1,102900011001806,7,0.0059,Jigu Mushroom (Bunch),1010801,Edible Mushroom,4.23,Jigu Mushroom (Bunch),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.42_16.683502540439722
2020-07-30,102900011001806,4,0.0059,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.41,Jigu Mushroom (Bunch),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.42_-0.46459530234017254
2021-12-11,102900051000463,0.819,0.012,Round Eggplant (2),1011010501,Solanum,5.58,Round Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.71_1.420859332418492
2020-12-28,102900005123880,1.216,0.014,Bell Pepper (1),1011010504,Capsicum,7.29,Bell Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,16.33_2.090597060566602
2021-09-11,102900051000463,1.231,0.008,Round Eggplant (2),1011010501,Solanum,5.09,Round Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.71_1.869217736770962
2021-06-10,102900005116509,9.226,0.0026,Green Eggplant (1),1010501,Solanum,1.35,Green Eggplant (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.01_-6.795297432898195
2021-1-1,102900005116547,10.562,0.01,Needle Mushroom (1),1011010801,Edible Mushroom,6.55,Needle Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,3.43_1.89666215358473
2020-11-20,102900011012994,3,0.0059,Apricot Bao Mushroom (Bag),1011010801,Edible Mushroom,2.91,Apricot Bao Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.03_3.689577232911515
2020-12-06,102900005116899,64.56,0.00785106383,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,6.09,Net Lotus Root (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.54_105.9208675189939
2020-12-07,102900005116547,9.439,0.008,Needle Mushroom (1),1010801,Edible Mushroom,5.3,Needle Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,3.43_14.17738622468127
2020-10-15,102900011012994,14,0.0049,Apricot Bao Mushroom (Bag),1011010801,Edible Mushroom,3,Apricot Bao Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.03_11.108910362522742
2020-07-08,102900011000328,20.043,0.01348387097,missing,1011010504,Capsicum,7.55,Luosi Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_26.31722214609433
2020-07-12,102900011000328,6.255,0.01170833333,Luosi Pepper,1011010504,Capsicum,6.27,Luosi Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_3.4129324323756203
2020-11-24,102900005115250,14.653,0.0198,Xixia Black Mushroom (1),1011010801,Edible Mushroom,12,Xixia Black Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.8_25.973446807391156
2020-11-30,102900011011546,7,0.0035,Haixian Mushroom (Bag) (1),1010801,Edible Mushroom,2.24,Haixian Mushroom (Bag) (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.96_9.733809199036642
2021-02-06,102900011022030,10,0.0139,Pepper Mix,1011010504,Capsicum,2.4,Pepper Mix,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.43_0.8067398816269566
2021-04-18,102900005116639,0.953,0.01,Machixian,1010101,Flower/Leaf Vegetables,5.24,Machixian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.78_-0.08035351143202885
2021-05-06,102900005119975,11.514,0.012,Hongshujian,1011010101,Flower/Leaf Vegetables,8.6,Hongshujian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.42_9.898245827973359
2020-11-04,900011009444,0.712,0.0076,Dalong Eggplant,1011010501,Solanum,5.27,Dalong Eggplant,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.94_1.335067891421128
